contents_id	contents_name	uniq_events	uniq_users	nav_instability_rate	memo_rate	marker_rate	rec_open_rate	rec_click_through_rate	quiz_rate	median_gap	z_nav_instability_rate	z_memo_rate	z_rec_open_rate	z_median_gap	z_rec_click_through_rate	pilot_friction_score
07cdfd23373b17c6b337251c22b7ea57	1章 式の展開と因数分解（R7用 未来へひろがる数学3）	2514	32	0.195704	0.193317	0	0.000398	0	0	1	0.9926188396694754	-0.44616133115720824	-0.11797380540575965	-0.2247366995705047	-0.181740525870158	0.3854875294061608
3baa271bc35fe054c86928f7016e8ae6	0708三平方の定理「いろいろな問題」	5067	39	0.009078	0.802842	0	0	0	0	1	-0.671341913748818	1.3196477912314126	-0.22043664344346706	-0.2247366995705047	-0.181740525870158	0.3848730603387809
d3aeec875c479e55d1cdeea161842ec6	0917標本調査とデータの活用「推定」	3661	41	0.021033	0.764818	0	0	0	0	1	-0.5647509199584797	1.2094913151726705	-0.22043664344346706	-0.2247366995705047	-0.181740525870158	0.3813075780703771
b0a665a28efd91535abb111d656ecd04	R8 春休みの演習課題（AI先生）	11874	90	0.227135	0.091713	0.004295	0.000421	0	0.049352	1	1.2728581977476126	-0.740510652466709	-0.11205258612217356	-0.2247366995705047	-0.181740525870158	0.37729878545838325
53f0d7c537d99b3824f0f99d62ea2428	夏休み課題英文解説つき	807	36	0.089219	0.002478	0.001239	0.006196	0	0	1	0.04319667540647367	-0.999026672377867	1.3746883426912941	-0.2247366995705047	-0.181740525870158	0.3758621720195541
38913e1d6a7b94cb0f55994f679f5956	No.03(0430)タッチペン	3758	40	0	0.827568	0	0	0	0	1	-0.7522815240899885	1.3912796297289003	-0.22043664344346706	-0.2247366995705047	-0.181740525870158	0.37556528849509807
facf9f743b083008a894eee7baa16469	250603	14388	41	0.010286	0.7835	0	0.000139	0	0.041632	1	-0.6605713641462476	1.2636135349740965	-0.18465188342527275	-0.2247366995705047	-0.181740525870158	0.3753941137022294
aeefb050911334869a7a5d9e4d0e1689	2025 0912BookRoll Reading03+04問題	13223	39	0.014218	0.783635	0.025486	0	0	0	1	-0.6255135818305965	1.264004633340074	-0.22043664344346706	-0.2247366995705047	-0.181740525870158	0.3750582343656639
1cfead9959b76ce44a847c850b61c587	1010 式の展開と因数分解「因数分解演習④」 演習	2514	38	0.115752	0.435163	0	0.000398	0	0	1	0.27976537789405614	0.25447256082950026	-0.11797380540575965	-0.2247366995705047	-0.181740525870158	0.3732679596174501
d47844673f2db74d78da8687d794523d	2025 0912BookRoll Reading03+04問題	9727	40	0.018916	0.759124	0.022309	0.000103	0	0	1	-0.5836261298166265	1.1929956552032177	-0.1939198788256684	-0.2247366995705047	-0.181740525870158	0.37245347286057606
9a49a25d845a483fae4be7e341368e36	0624三平方の定理「複数の円の関係」	10019	39	0.00539	0.809063	0	0	0	0	1	-0.7042241877010361	1.3376701833406448	-0.22043664344346706	-0.2247366995705047	-0.181740525870158	0.37001317849579496
170c944978496731ba71f34c25826a34	[STEP中1]第2章 文字と式	8676	41	0.226833	0.106846	0.000231	0.000231	0	0.018211	1	1.27016556034697	-0.6966699741530926	-0.16096700629092833	-0.2247366995705047	-0.181740525870158	0.3695324062026023
577fd60255d4bb0f466464849ffe6d8e	No.14 0902 7MES	4512	120	0.148493	0.009087	0.040337	0.000222	0	0	2	0.5716847193988217	-0.9798802345945662	-0.16328400514102726	0.7587884265068656	-0.181740525870158	0.36904943204025187
e833e042f509c996b1b25324d56659fb	0917標本調査とデータの活用「推定」	3457	39	0.016488	0.773792	0	0	0	0	1	-0.6052742212363623	1.2354892169229112	-0.22043664344346706	-0.2247366995705047	-0.181740525870158	0.3667821785427352
063e26c670d07bb7c4d30e6fc69fe056	13_図形の性質と証明解答例 	759	82	0.046113	0.002635	0	0	0	0	3	-0.34113719145478344	-0.9985718394633598	-0.22043664344346706	1.742313552584236	-0.181740525870158	0.3639084040927837
